,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
322717,2014-12-15 12:27:28,11,3,205,354,41495,329.8183,752177,0,0,9,2014-12-27,2014-12-28,2,0,1,8271,1,0,1,2,50,696,42
459806,2014-12-16 14:13:32,2,3,66,174,5938,3759.9993,1143746,0,1,4,2015-07-09,2015-07-17,2,0,1,20575,6,0,1,4,67,203,44
578501,2013-12-14 09:50:34,2,3,66,311,41898,,326270,0,1,9,2014-02-23,2014-02-28,2,0,1,8864,1,0,4,4,47,1508,66
400360,2014-12-30 18:14:40,22,2,0,317,56136,244.9056,988685,0,0,9,2015-01-05,2015-01-07,2,0,1,20456,1,0,1,3,104,60,53
602510,2014-12-24 21:15:05,2,3,66,462,52979,,403026,0,0,9,2015-03-03,2015-03-07,2,0,1,22870,6,0,1,4,93,2085,86
354041,2014-12-21 22:30:15,2,3,66,462,27117,1709.1243,852368,0,0,0,2015-01-04,2015-01-06,1,0,1,12189,6,0,1,2,50,637,16
409424,2014-12-31 08:38:49,2,3,66,321,3263,4285.7832,1011872,1,1,0,2015-06-11,2015-06-19,2,0,1,8285,1,0,1,6,21,32,5
431739,2014-12-04 14:14:12,8,4,77,824,12109,,1066832,0,1,9,2015-04-14,2015-04-27,6,0,3,11815,1,0,1,3,5,1701,5
336822,2013-12-29 15:22:10,8,4,77,824,22219,10535.7727,797073,0,0,3,2014-03-22,2014-03-23,2,1,1,12402,5,0,1,6,204,1452,5
416460,2013-12-15 17:20:14,14,1,214,120,44496,,1028649,0,1,9,2014-03-19,2014-04-02,2,1,1,1725,1,0,2,3,182,1493,15
33107,2013-12-11 20:54:32,28,1,68,335,35892,,1025314,0,1,9,2014-01-22,2014-01-26,6,0,3,8790,1,0,1,6,199,5,36
463977,2014-12-24 12:26:55,24,2,3,63,1210,,1155423,0,0,5,2014-12-30,2015-01-03,3,0,1,669,3,0,3,2,50,212,33
135342,2014-12-31 13:22:53,2,3,66,467,41097,8272.0209,154395,0,0,9,2015-04-04,2015-04-06,3,1,1,41544,1,1,1,0,34,97,58
310843,2014-12-30 20:17:20,37,1,69,623,445,,707251,0,1,0,2015-12-28,2016-01-02,5,0,3,14384,6,0,1,6,204,158,21
397854,2014-12-02 13:08:15,7,1,163,180,27967,,981876,0,1,9,2015-02-06,2015-02-10,2,1,1,8785,1,0,2,6,105,35,38
174983,2013-12-10 18:09:45,2,3,66,348,20451,,267942,0,0,9,2014-01-24,2014-01-26,2,0,1,12184,6,0,1,2,50,690,68
269320,2014-12-07 15:10:00,2,3,66,348,48862,2426.524,579859,0,0,9,2014-12-30,2015-01-01,2,0,1,8278,1,0,2,2,50,368,86
428964,2014-12-01 12:01:51,2,3,66,332,50194,,1060127,0,0,1,2015-02-06,2015-02-07,2,0,1,44045,3,0,1,2,50,701,17
324633,2014-12-03 06:50:55,2,3,66,442,9304,1387.2294,758196,1,0,2,2015-02-20,2015-02-22,3,0,1,8267,1,0,1,2,50,675,4
397897,2014-12-26 14:07:06,2,3,66,174,40667,112.8018,981949,0,0,9,2014-12-27,2014-12-28,2,0,1,8254,1,0,1,2,50,365,91
365327,2014-12-14 13:47:38,2,3,66,337,48564,1979.716,884261,0,0,3,2015-07-09,2015-07-14,2,0,1,11334,1,0,5,4,96,201,0
13752,2014-12-31 02:23:00,24,2,3,50,5703,,971174,0,0,9,2015-01-03,2015-01-05,2,0,1,1398,3,0,1,3,141,1240,46
89032,2014-12-29 16:07:29,2,3,66,348,53377,2238.2668,1185849,0,0,9,2015-02-26,2015-03-01,2,0,1,12206,6,0,1,2,50,628,24
562506,2014-12-20 19:53:53,2,3,230,458,23340,,272520,0,0,1,2015-02-04,2015-02-07,2,0,1,22582,1,0,2,4,196,2024,80
234791,2013-12-27 14:45:19,2,3,66,174,6844,4100.8691,454419,0,1,0,2014-11-13,2014-11-19,2,0,1,11917,1,0,1,0,140,59,38
625697,2013-12-12 00:20:15,25,2,23,48,4924,,465909,0,1,9,2014-01-26,2014-01-29,3,0,1,8747,1,0,1,3,106,107,5
122675,2014-12-21 05:17:20,2,3,66,442,35390,592.1157,121860,0,0,9,2014-12-30,2014-12-31,2,4,2,1435,3,0,1,2,50,931,91
188809,2014-12-21 19:16:46,2,3,66,174,16634,213.583,315915,1,0,9,2015-01-16,2015-01-18,2,0,1,5681,3,0,1,2,50,369,15
485912,2014-12-09 12:16:42,2,3,66,442,35390,185.8542,41044,0,0,9,2014-12-11,2014-12-12,1,0,1,12261,6,0,1,2,50,412,76
173009,2014-12-02 19:36:40,11,3,205,354,48951,1054.4002,257685,0,0,9,2014-12-31,2015-01-01,2,0,1,12239,6,0,1,2,50,682,42
332082,2014-12-08 11:24:17,2,3,39,0,55763,,780962,0,1,9,2014-12-24,2014-12-28,2,0,1,8223,1,0,1,2,50,690,37
454007,2014-12-02 16:11:57,2,3,66,198,1441,81.3405,1126720,0,0,2,2014-12-19,2014-12-21,2,0,1,25800,6,0,2,2,50,696,59
491599,2014-12-05 11:54:34,2,3,66,363,2495,316.6401,61621,0,0,9,2015-02-15,2015-02-18,2,1,1,24919,6,0,1,2,50,676,33
196982,2014-12-01 12:15:36,2,3,66,246,995,4917.1888,344857,0,0,0,2015-04-25,2015-05-02,3,0,1,7635,3,0,1,2,50,675,68
432262,2014-12-09 22:38:30,11,3,205,155,14703,126.2359,1067538,0,0,0,2014-12-12,2014-12-13,3,0,1,12272,6,0,1,2,50,663,16
586205,2014-12-16 15:37:06,2,3,66,348,13021,,351070,1,1,0,2014-12-29,2015-01-02,2,0,1,9600,1,0,1,4,32,1411,0
373446,2014-12-03 08:32:29,2,3,66,220,35388,4397.4604,905679,1,0,9,2014-12-04,2014-12-06,1,0,1,8253,1,0,4,6,70,19,97
245073,2014-12-19 21:17:45,2,3,66,348,48862,1093.8981,490402,0,0,1,2015-01-25,2015-01-28,2,0,1,44045,3,0,1,2,50,701,5
445386,2014-12-22 15:25:31,2,3,66,462,50870,370.5298,1103461,0,1,2,2015-04-07,2015-04-13,2,0,1,38753,4,0,3,2,50,657,30
168199,2014-12-17 23:49:15,2,3,66,174,26259,2421.9326,244030,0,1,0,2014-12-25,2014-12-28,3,0,1,8859,1,0,1,2,50,212,91
236818,2014-12-27 11:15:23,2,3,66,246,20992,7990.9671,459911,0,0,2,2015-06-29,2015-07-04,2,0,1,8740,1,0,1,6,105,12,36
319350,2013-12-24 19:31:51,2,3,66,363,37761,1057.2855,739242,0,0,0,2014-01-04,2014-01-05,2,0,1,12669,5,0,1,2,50,701,16
428058,2013-12-11 11:05:01,13,1,46,398,55607,477.4399,1058952,0,0,5,2013-12-14,2013-12-17,2,0,1,8234,1,0,1,6,7,8,17
72622,2014-12-10 16:53:04,11,3,205,385,4286,18.1591,1128690,1,0,9,2014-12-11,2014-12-12,2,0,1,26232,6,0,1,2,198,384,68
562743,2013-12-05 10:43:53,11,3,205,339,40830,2213.2826,273398,0,0,5,2014-08-23,2014-08-30,4,1,1,12467,5,0,1,6,31,155,99
426882,2014-12-11 08:51:28,2,3,66,403,36507,1928.0821,1055461,0,0,9,2015-01-27,2015-02-01,2,0,1,8250,1,0,1,2,50,628,1
410147,2014-12-14 22:54:41,13,1,46,347,20576,106.2779,1013397,0,0,9,2014-12-17,2014-12-19,1,1,1,22780,6,0,1,6,144,13,5
100730,2014-12-01 17:38:45,2,3,66,220,47307,4205.2582,40791,1,1,9,2015-05-26,2015-05-30,2,0,1,8275,1,0,1,4,196,2027,64
76383,2014-12-25 19:51:03,2,3,66,404,48127,217.1535,1138517,1,0,9,2014-12-26,2014-12-28,5,1,2,27727,6,0,1,2,50,571,91
7360,2014-12-12 16:28:36,2,3,66,174,16634,7355.6354,948907,0,0,9,2015-01-01,2015-01-04,3,0,1,45349,6,0,1,3,82,821,12
389416,2013-12-19 00:51:01,24,2,3,50,5703,,957702,0,1,0,2013-12-29,2014-01-31,1,0,1,669,3,0,1,2,50,212,94
421713,2013-12-19 08:30:00,11,3,205,354,25315,1952.513,1040916,0,1,2,2014-01-20,2014-01-25,2,0,1,8250,1,0,1,2,50,628,1
422714,2013-12-12 15:26:38,11,3,205,385,11503,725.4683,1043822,0,0,9,2014-01-17,2014-01-20,1,0,1,12191,6,0,1,2,50,637,2
545139,2013-12-25 17:54:10,24,2,3,50,5703,,210131,0,0,0,2014-01-14,2014-01-15,2,1,1,8242,1,0,1,3,171,61,99
158791,2014-12-15 11:59:24,10,0,182,416,49925,5885.4949,214441,0,0,9,2015-01-27,2015-02-01,1,0,1,8253,1,0,1,6,70,19,83
209230,2014-12-09 12:51:20,2,3,66,348,48862,2568.3011,384691,0,1,1,2014-12-30,2015-01-03,1,0,1,8279,1,0,1,2,50,1230,98
427052,2014-12-18 14:39:43,37,1,69,519,41866,,1056365,0,1,0,2015-04-16,2015-04-20,2,0,1,8785,1,0,3,6,105,809,2
246304,2014-12-13 20:51:38,2,3,66,174,24103,111.3417,496708,1,0,2,2015-01-22,2015-01-25,4,0,1,8278,1,0,1,2,50,368,59
52837,2014-12-07 14:32:51,8,4,77,824,15785,,1070470,0,0,9,2015-11-15,2015-11-19,2,1,1,12843,5,0,1,2,50,661,42
57648,2014-12-01 10:33:48,37,1,69,534,39227,,1084254,1,1,1,2015-07-20,2015-07-26,2,0,1,8788,1,0,1,6,77,2,64
135180,2014-12-08 09:28:41,2,3,70,29,54520,,893520,0,0,9,2014-12-09,2014-12-10,2,0,1,5497,1,0,2,3,182,79,81
289625,2013-12-20 06:48:54,2,3,66,314,21733,,135077,0,1,1,2013-12-29,2014-01-08,1,0,1,8290,1,0,1,6,15,38,46
331277,2013-12-21 22:55:50,25,2,23,48,4924,,240929,0,0,9,2014-01-04,2014-01-16,2,0,1,20324,6,0,1,3,126,232,40
72378,2014-12-21 09:10:02,2,3,66,462,48138,2699.3155,701864,1,1,0,2015-04-23,2015-04-30,2,0,1,54563,3,0,1,4,8,126,65
500275,2014-12-31 14:49:35,37,1,69,881,14134,,752694,0,0,3,2015-03-04,2015-03-07,2,0,1,8241,1,0,1,3,162,1490,67
448303,2013-12-29 22:41:39,2,3,66,174,26232,352.2888,607717,0,0,1,2014-01-04,2014-01-07,2,0,1,25471,6,1,1,2,50,365,21
102480,2013-12-06 10:25:50,23,1,1,401,9000,476.9968,795982,0,0,9,2013-12-09,2013-12-10,1,0,1,23839,6,0,1,6,105,1846,61
502851,2013-12-23 22:04:59,14,1,214,120,4561,,763234,0,1,1,2014-10-12,2014-10-24,3,0,1,8225,1,0,1,4,124,1939,57
558232,2014-12-06 10:32:43,2,3,66,174,26232,76.9421,924564,0,0,9,2014-12-06,2014-12-07,2,0,1,8837,1,0,1,2,50,360,28
377764,2013-12-08 08:18:16,2,3,66,331,38169,92.5348,391154,0,0,2,2013-12-14,2013-12-16,2,0,1,26356,6,0,1,2,50,678,19
224751,2014-12-14 17:22:36,2,3,66,321,42936,,1137321,1,0,9,2015-03-03,2015-03-04,2,0,1,12057,1,0,1,4,146,1517,15
341998,2013-12-27 12:54:18,2,3,66,311,6120,,268611,0,0,9,2014-01-06,2014-01-08,1,0,1,3758,3,1,1,2,50,368,48
307640,2013-12-12 19:29:06,17,1,133,20,33186,,179301,0,1,0,2014-01-31,2014-02-02,2,0,1,8739,1,0,1,6,144,4,12
470133,2014-12-16 08:22:05,2,3,3,49,53800,,667715,0,0,9,2014-12-27,2014-12-28,3,0,1,18790,1,1,1,2,50,361,47
8878,2014-12-27 18:06:03,2,3,66,220,1437,201.274,515855,0,0,9,2014-12-28,2014-12-29,2,0,1,12227,6,0,1,2,50,701,17
371852,2014-12-18 01:51:37,37,1,69,674,24894,,371677,1,1,0,2015-01-12,2015-01-15,3,0,1,8785,1,0,1,6,105,35,9
448033,2014-12-18 13:43:00,2,3,66,322,47237,118.4509,607117,0,0,0,2015-11-13,2015-11-15,6,0,2,26122,4,0,1,2,50,192,42
206048,2014-12-12 12:31:13,11,3,205,354,25315,4657.1506,1087725,0,0,5,2015-01-09,2015-01-10,2,0,1,12548,5,1,1,2,50,212,51
200164,2013-12-01 12:33:25,2,3,66,467,51143,83.5969,1069142,1,0,9,2013-12-28,2013-12-30,2,0,1,8230,1,1,1,2,50,637,95
372825,2013-12-26 15:26:34,37,1,69,904,19152,,376234,0,0,9,2014-03-01,2014-03-03,2,0,1,41329,1,0,1,3,104,41,46
448401,2013-12-10 17:31:21,2,3,66,348,8174,,607805,0,1,2,2014-03-31,2014-04-05,2,0,1,8785,1,0,1,6,105,35,68
410868,2013-12-20 09:32:46,2,3,66,448,17704,,486224,0,0,1,2014-01-04,2014-01-05,2,0,1,8271,1,1,1,2,50,696,99
591148,2013-12-19 17:48:53,2,3,66,288,11997,1247.4794,1014795,0,0,9,2013-12-24,2013-12-26,4,0,2,28514,6,0,1,2,50,1457,70
272288,2014-12-03 17:39:11,17,1,133,20,3392,,78399,0,0,5,2015-07-21,2015-07-27,2,3,1,8267,1,0,1,2,50,675,41
283636,2014-12-22 15:15:42,33,2,69,965,50820,,114072,0,0,9,2015-03-05,2015-03-06,2,0,1,43783,6,0,1,0,63,1029,62
622162,2014-12-01 07:57:39,2,3,66,174,3669,2255.9828,1100773,0,0,9,2015-01-23,2015-01-25,2,0,1,11353,1,0,1,2,50,699,83
143924,2013-12-27 13:10:07,2,3,66,352,5807,293.8595,914508,0,0,9,2014-01-18,2014-01-19,1,0,1,3360,3,0,3,2,50,1133,7
626751,2014-12-19 13:59:15,17,1,133,20,3392,,1116262,0,0,5,2015-01-02,2015-01-07,4,0,2,8267,1,0,1,2,50,675,56
97892,2014-12-11 21:19:47,17,1,133,31,12757,,781477,0,0,5,2015-01-18,2015-01-21,1,0,1,12247,6,1,1,6,204,27,40
585914,2013-12-29 14:51:35,10,0,182,393,11124,4832.0723,1002111,0,0,9,2014-03-05,2014-03-13,1,0,1,7635,3,0,1,2,50,675,98
351878,2014-12-19 08:32:39,2,3,66,226,20170,194.3666,303828,0,0,3,2015-01-05,2015-01-08,1,0,1,27468,6,1,1,2,50,647,48
399800,2014-12-31 09:22:12,37,1,69,819,23761,,452785,0,0,2,2015-02-11,2015-02-17,2,0,1,18489,6,0,1,6,105,29,11
473974,2014-12-01 14:24:03,2,3,66,174,8721,,676552,0,1,0,2015-03-11,2015-03-19,2,0,1,12019,1,0,1,4,186,209,63
326021,2014-12-14 14:22:45,13,1,46,336,21996,5426.1858,225108,1,1,9,2015-01-02,2015-01-07,1,0,1,8250,1,0,2,2,50,628,1
586038,2013-12-07 08:08:42,2,3,66,462,49272,2682.8839,1002155,0,0,9,2014-02-15,2014-02-20,2,2,1,669,3,0,1,2,50,212,86
390605,2014-12-02 14:46:36,2,3,46,172,48720,,431707,0,0,3,2014-12-04,2014-12-05,1,0,1,8293,1,0,1,6,46,39,93
244571,2014-12-10 13:17:02,8,4,77,824,12109,,1187593,0,0,5,2015-01-24,2015-01-28,2,0,1,8253,1,0,1,6,70,19,98
5628,2014-12-29 11:38:52,8,4,77,462,7634,,502353,0,1,2,2015-01-02,2015-01-07,3,1,2,11815,1,0,4,3,5,1701,80
116306,2014-12-28 10:55:09,2,3,66,333,3067,1286.3542,837321,0,1,9,2015-07-09,2015-07-12,2,0,1,8223,1,0,1,2,50,690,68
582488,2014-12-17 22:29:50,13,1,46,414,7317,182.5249,992451,0,0,9,2014-12-23,2014-12-25,2,0,2,8800,1,0,1,6,144,15,16
510948,2013-12-14 13:53:06,2,3,32,984,8731,,790018,0,0,9,2014-02-24,2014-03-02,2,0,1,8814,1,0,3,4,51,1509,0
142118,2014-12-11 08:41:41,11,3,205,354,48951,6898.8077,910619,0,0,9,2015-01-30,2015-02-05,1,0,1,44281,8,0,1,3,48,153,7
181059,2014-12-19 22:14:01,8,4,77,401,12241,,1018819,1,0,9,2015-01-03,2015-01-04,2,0,1,8220,1,0,1,3,182,46,46
186114,2014-12-27 08:07:15,2,3,66,226,42300,1957.7577,1031095,0,0,9,2015-02-12,2015-02-17,2,3,1,11629,1,1,1,2,198,370,73
512202,2014-12-28 05:07:33,2,3,66,189,17017,1144.7615,794360,1,0,0,2015-01-16,2015-01-19,2,0,1,12227,6,0,1,2,50,701,50
145096,2014-12-15 17:36:12,2,3,66,363,12346,0.0326,917707,0,0,1,2014-12-16,2014-12-17,2,0,1,8271,1,1,1,2,50,696,59
434212,2014-12-16 18:54:34,2,3,66,196,2428,3568.1766,565833,0,1,9,2015-06-11,2015-06-13,2,1,1,8252,1,0,1,6,170,313,22
114312,2014-12-11 17:06:27,2,3,66,348,10837,7177.6764,831440,1,0,9,2015-03-09,2015-03-12,2,0,1,12930,5,0,1,3,99,1313,67
560093,2014-12-31 10:33:59,2,3,66,226,2903,5002.1645,928548,0,0,0,2015-02-20,2015-02-21,2,0,1,8225,1,1,1,4,124,1939,58
322986,2013-12-26 18:00:51,2,3,66,337,44102,5671.4744,216786,0,1,9,2014-02-15,2014-02-21,2,0,1,8823,1,0,1,3,0,1447,67
408882,2013-12-23 12:06:09,10,0,182,234,9174,5645.2241,478783,0,0,9,2013-12-30,2014-01-01,2,1,1,8746,1,1,1,6,105,29,89
609142,2014-12-17 17:20:07,2,3,66,220,8159,613.3854,1063415,0,0,9,2014-12-20,2014-12-21,2,1,1,6656,3,0,1,2,50,350,91
333373,2014-12-22 17:04:48,23,1,1,375,3699,4153.2174,246663,0,0,0,2015-01-01,2015-01-09,3,0,1,8267,1,0,1,2,50,675,70
124559,2014-12-27 16:45:14,11,3,205,135,27655,186.7084,863421,0,0,2,2015-07-11,2015-07-13,2,2,1,11629,1,0,4,2,198,370,47
20581,2014-12-17 10:37:34,11,3,205,135,36086,1004.6177,552000,0,1,9,2015-01-11,2015-01-16,1,0,1,8279,1,0,1,2,50,1230,83
70937,2014-12-09 17:44:53,2,3,205,155,14703,5096.6594,697791,0,0,9,2014-12-11,2014-12-18,1,0,1,8263,1,0,2,6,17,23,57
196428,2014-12-03 23:07:10,2,3,66,174,30495,2933.1614,1057810,0,0,9,2015-03-21,2015-03-24,2,0,1,22648,6,0,1,4,13,1531,29
608231,2014-12-22 16:40:56,2,3,66,153,25334,741.3528,1060090,1,0,2,2015-01-27,2015-02-04,2,0,1,12837,5,0,1,4,8,118,65
82938,2014-12-26 18:02:17,2,3,66,462,27117,60.0513,733819,0,0,9,2014-12-29,2014-12-31,2,0,1,33439,6,0,1,2,50,619,41
294204,2014-12-29 10:33:45,35,2,70,87,23000,,144986,0,0,5,2014-12-30,2015-01-01,3,0,1,289,1,0,2,3,182,53,60
361935,2014-12-31 10:09:27,2,3,66,356,47550,666.6719,335847,0,1,1,2015-03-12,2015-03-15,4,0,1,8250,1,0,1,2,50,628,48
65206,2014-12-30 20:01:33,24,2,3,45,28948,,682560,0,1,2,2015-01-02,2015-01-05,1,0,1,8220,1,0,2,3,182,46,57
505912,2014-12-12 09:27:43,2,3,66,442,19744,898.8737,770676,0,0,9,2014-12-20,2014-12-26,2,3,1,30784,4,1,1,2,50,665,73
293086,2013-12-07 11:12:43,26,0,215,646,51733,1514.2858,757314,0,1,2,2014-01-30,2014-02-03,2,0,1,8250,1,0,1,2,50,628,24
530006,2014-12-28 21:35:24,2,3,66,174,41886,2404.5808,201752,1,0,9,2015-10-03,2015-10-05,2,0,1,8267,1,0,1,2,50,675,70
34013,2014-12-29 15:27:58,2,3,66,174,967,2605.2284,28257,0,0,9,2015-01-09,2015-01-12,4,0,1,669,3,0,1,2,50,212,0
528418,2014-12-25 15:24:01,2,3,215,885,44285,,199285,1,0,9,2014-12-31,2015-01-01,2,0,1,8791,1,0,2,4,8,110,91
278511,2014-12-31 16:26:17,2,3,66,220,20753,2011.3241,712031,1,1,2,2015-01-29,2015-02-03,2,0,1,8276,1,0,1,2,50,661,91
106101,2014-12-03 17:58:54,2,3,66,442,43036,851.9297,221913,0,0,0,2014-12-03,2014-12-05,1,0,1,12133,1,0,3,2,50,365,40
246525,2014-12-20 18:11:45,2,3,66,174,16634,2742.5693,622657,0,1,9,2015-06-04,2015-06-11,2,2,1,11373,1,0,2,4,128,1455,72
197384,2014-12-14 20:47:04,2,3,66,153,28865,266.486,480863,0,0,2,2014-12-21,2014-12-23,1,0,1,8250,1,0,1,2,50,628,1
37395,2014-12-17 21:22:24,2,3,66,337,49590,163.6894,37118,0,0,1,2014-12-26,2014-12-28,2,0,1,8291,1,0,1,2,50,191,18
244406,2014-12-24 14:28:10,8,4,77,977,2429,10375.15,618447,1,0,3,2015-05-18,2015-05-21,2,0,1,8267,1,0,1,2,50,675,19
124779,2014-12-15 17:52:20,26,0,215,610,56384,,275752,0,0,2,2014-12-30,2015-01-03,4,4,2,8277,1,0,1,2,50,412,23
143028,2013-12-15 21:27:14,11,3,205,155,53078,988.8132,328281,0,1,1,2014-04-20,2014-04-24,2,0,1,8250,1,0,6,2,50,628,79
584856,2013-12-26 19:03:35,2,3,66,348,17471,,349818,0,0,3,2014-04-28,2014-05-04,2,0,1,8814,1,0,1,4,51,197,80
588210,2014-12-10 19:28:25,2,3,66,392,31300,2682.3739,363005,1,0,0,2014-12-28,2014-12-30,1,0,1,12826,5,0,1,2,50,1230,70
475723,2013-12-17 21:44:46,2,3,66,322,47357,310.7751,47729,0,0,5,2014-05-31,2014-06-01,2,0,2,27631,1,0,1,2,50,458,32
78993,2014-12-21 15:10:54,37,1,69,772,2058,,150483,0,1,9,2015-03-12,2015-03-15,1,0,1,8746,1,0,1,6,105,29,81
56296,2014-12-17 18:52:22,2,3,66,335,49765,2131.1949,95489,1,0,9,2015-02-24,2015-03-03,2,0,1,11334,1,0,1,4,96,201,61
608010,2013-12-05 16:20:37,2,3,66,403,15802,214.5321,427949,0,0,9,2013-12-14,2013-12-15,2,0,1,19363,1,1,1,2,50,585,15
180337,2014-12-16 09:31:54,11,3,205,385,1347,4798.1082,433521,0,1,0,2015-01-16,2015-01-24,2,0,1,8245,1,0,1,6,22,245,62
43425,2014-12-16 20:26:01,11,3,205,354,52502,2191.2063,55756,0,0,0,2015-01-11,2015-01-15,4,0,2,8810,1,0,1,4,8,1532,10
393389,2014-12-03 14:05:12,27,2,167,51,11261,,1027482,0,0,5,2015-05-02,2015-05-03,5,0,2,43784,6,0,1,0,63,1029,78
139790,2014-12-24 07:40:46,2,3,66,174,52091,807.1868,320958,1,1,9,2015-01-17,2015-01-19,6,0,3,8824,1,0,2,4,8,118,47
495506,2014-12-09 09:51:33,2,3,66,442,44774,257.9368,111070,1,0,2,2014-12-18,2014-12-20,2,0,1,40890,4,0,1,2,50,412,16
408979,2013-12-02 18:02:37,37,1,69,761,41949,,1068154,0,0,9,2013-12-21,2013-12-22,1,0,1,42432,3,0,2,6,70,133,10
145141,2014-12-24 11:12:45,2,3,66,142,47165,,337195,0,0,9,2015-02-16,2015-02-19,3,0,2,12206,6,0,2,2,50,628,19
12982,2014-12-14 11:35:29,2,3,66,321,46490,8836.3672,1157334,0,0,9,2015-08-19,2015-08-29,2,0,1,21222,1,0,1,3,152,73,74
450480,2014-12-06 17:00:08,35,2,70,47,24092,,1171349,1,0,9,2014-12-27,2015-01-03,2,3,1,53924,3,1,1,3,182,46,81
197388,2014-12-14 20:50:57,2,3,66,153,28865,268.5363,480863,0,0,2,2014-12-21,2014-12-23,1,0,1,8250,1,0,1,2,50,628,54
24681,2014-12-17 06:43:59,2,3,198,208,54488,,1197074,0,1,0,2014-12-20,2014-12-24,1,0,1,109,3,0,1,3,48,152,64
366766,2014-12-14 20:45:22,2,3,66,462,11417,883.7397,952671,0,1,9,2015-02-15,2015-02-19,1,2,1,8250,1,0,1,2,50,628,41
321112,2014-12-01 03:24:08,18,2,119,0,27731,,834443,0,0,0,2014-12-10,2014-12-12,2,0,1,8504,6,0,1,3,106,107,10
242921,2014-12-08 19:33:25,2,3,66,348,48862,1017.0556,614278,0,0,1,2014-12-18,2014-12-21,2,0,1,49090,6,0,2,2,50,685,32
265404,2014-12-04 09:00:17,2,3,66,337,26644,8056.8131,679113,0,0,2,2014-12-21,2014-12-26,2,0,1,8242,1,0,1,3,171,61,99
570303,2014-12-23 08:54:37,2,3,66,294,1784,236.0407,298347,0,0,0,2015-01-02,2015-01-04,2,0,1,28505,6,0,6,2,50,558,9
93396,2013-12-07 11:04:26,2,3,215,646,51733,777.4056,192632,0,1,1,2014-04-10,2014-04-17,2,2,1,11938,1,0,1,4,8,126,61
365979,2014-12-06 18:58:04,2,3,66,174,47207,5580.6153,951384,0,0,0,2015-05-30,2015-06-05,2,0,1,8745,1,0,1,6,204,27,97
290297,2014-12-24 23:26:11,11,3,66,226,21783,308.1972,748765,0,0,9,2014-12-25,2014-12-28,2,0,1,8284,1,0,2,2,50,685,32
499655,2014-12-27 18:17:40,2,3,66,226,42300,893.0625,122090,0,1,9,2015-02-20,2015-02-22,6,0,3,8791,1,0,1,4,8,110,65
174483,2013-12-16 19:28:02,2,3,66,337,8256,2225.4591,418069,0,1,1,2013-12-20,2013-12-26,2,0,1,11814,1,0,7,4,84,1937,80
200334,2014-12-19 09:36:01,2,3,66,220,43026,303.755,489937,1,0,0,2014-12-30,2015-01-01,2,0,1,11353,1,0,1,2,50,699,26
176286,2014-12-02 11:57:27,2,3,66,467,30092,1534.0307,420353,1,0,9,2015-06-22,2015-06-23,2,0,1,8250,1,0,1,2,50,628,79
178136,2014-12-28 21:08:44,2,3,66,258,37120,1511.6412,427269,0,1,9,2015-03-31,2015-04-04,1,1,1,8250,1,0,1,2,50,628,79
531814,2014-12-27 20:09:00,11,3,205,385,46963,1844.2335,205642,0,1,1,2015-03-16,2015-03-23,3,0,1,8791,1,0,1,4,8,110,96
624796,2014-12-20 16:45:29,2,3,66,258,41652,4326.6388,466979,0,0,9,2014-12-31,2015-01-01,2,2,1,8741,1,0,1,6,144,13,97
53409,2014-12-07 18:36:43,2,3,66,348,48862,5699.4174,83011,0,0,9,2015-04-02,2015-04-05,2,0,1,8247,1,0,1,3,0,1500,8
390329,2014-12-18 00:31:06,18,2,119,0,27731,,1021006,0,1,0,2015-03-27,2015-03-31,4,0,1,20332,1,0,1,3,126,264,30
606767,2014-12-26 19:14:59,2,3,215,885,44285,,423273,0,0,1,2015-06-19,2015-06-20,1,0,1,8785,1,0,1,6,105,35,55
596333,2014-12-07 03:29:47,2,3,198,208,54488,,387441,0,0,9,2014-12-08,2014-12-09,1,0,1,12576,5,0,1,2,50,676,28
563695,2014-12-09 00:41:44,2,3,66,174,26232,794.551,281243,0,0,9,2015-01-17,2015-01-20,4,0,1,8288,1,0,1,2,198,399,48
427015,2014-12-15 08:50:35,2,3,190,133,27383,,1120959,0,0,9,2014-12-15,2014-12-17,2,0,1,3348,3,0,1,6,20,2104,93
27867,2014-12-16 13:28:26,2,3,66,337,43936,,8299,0,1,9,2015-04-24,2015-04-29,2,0,1,8864,1,0,1,4,47,1511,80
75280,2014-12-14 08:53:35,11,3,205,411,54864,386.9969,140168,0,0,9,2015-07-17,2015-07-18,2,0,1,11629,1,0,1,2,198,370,68
269621,2013-12-05 19:27:31,23,1,1,318,2096,489.56,689686,0,0,9,2013-12-27,2014-01-02,2,1,1,8790,1,0,1,6,199,5,42
292520,2014-12-27 07:02:57,11,3,205,385,46963,3862.3674,755196,0,0,9,2015-07-26,2015-07-29,2,0,1,23868,6,0,1,6,105,891,93
67510,2014-12-26 10:40:27,2,3,66,311,45545,1971.5444,122672,0,0,0,2015-01-17,2015-01-20,2,0,1,11821,1,1,2,2,50,648,13
50059,2014-12-13 16:30:13,2,3,66,442,16876,792.2497,76697,0,0,9,2014-12-26,2014-12-30,2,0,1,8283,1,0,1,2,50,414,15
